Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Samsung,HM320II 320GB,731,30.1,1553,https://hdd.userbenchmark.com/SpeedTest/8571/SAMSUNG-HM320II
HDD,,Seagate,ST3160215AS 160GB,732,30.1,3736,https://hdd.userbenchmark.com/SpeedTest/3966/ST3160215AS
HDD,,Hitachi,HDS721616PLA380 160GB,733,30.1,6015,https://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,,Maxtor,6V160E0 160GB,734,30,1480,https://hdd.userbenchmark.com/SpeedTest/4072/Maxtor-6V160E0
HDD,,Hitachi,HTS723225L9A360 250GB,735,29.9,405,https://hdd.userbenchmark.com/SpeedTest/4544/Hitachi-HTS723225L9A360
HDD,,Seagate,ST3500630A 500GB,736,29.9,520,https://hdd.userbenchmark.com/SpeedTest/6609/ST3500630A
HDD,,Samsung,HD403LJ 400GB,737,29.8,3202,https://hdd.userbenchmark.com/SpeedTest/3800/SAMSUNG-HD403LJ
HDD,,Seagate,ST3802110AS 80GB,738,29.8,290,https://hdd.userbenchmark.com/SpeedTest/2586/ST3802110AS
HDD,,Seagate,ST3400832AS 400GB,739,29.8,1251,https://hdd.userbenchmark.com/SpeedTest/780/ST3400832AS
HDD,,Hitachi,HTS543232A7A384 320GB,740,29.8,10822,https://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,,Fujitsu,MHZ2160BJ FFS G2 160GB,741,29.8,88,https://hdd.userbenchmark.com/SpeedTest/3938/FUJITSU-MHZ2160BJ-FFS-G2
HDD,,Maxtor,6V250F0 251GB,742,29.8,1098,https://hdd.userbenchmark.com/SpeedTest/2361/Maxtor-6V250F0
HDD,,Hitachi,HTS545032B9SA00 320GB,743,29.7,788,https://hdd.userbenchmark.com/SpeedTest/10455/Hitachi-HTS545032B9SA00
HDD,,Seagate,ST380815AS 80GB,744,29.7,12035,https://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,,Toshiba,MK5076GSXN 500GB,745,29.7,419,https://hdd.userbenchmark.com/SpeedTest/11398/TOSHIBA-MK5076GSXN
HDD,,Toshiba,MK5055GSX 500GB,746,29.7,3627,https://hdd.userbenchmark.com/SpeedTest/2029/TOSHIBA-MK5055GSX
HDD,,Hitachi,HTS545025B9A300 250GB,747,29.7,5824,https://hdd.userbenchmark.com/SpeedTest/1535/Hitachi-HTS545025B9A300
HDD,,Samsung,HD252KJ 250GB,748,29.6,929,https://hdd.userbenchmark.com/SpeedTest/3923/SAMSUNG-HD252KJ
HDD,,Maxtor,STM3160215AS 160GB,749,29.5,5908,https://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,,Seagate,ST3300622AS 300GB,750,29.5,585,https://hdd.userbenchmark.com/SpeedTest/2993/ST3300622AS
HDD,,Maxtor,6V200E0 204GB,751,29.4,1222,https://hdd.userbenchmark.com/SpeedTest/1837/Maxtor-6V200E0
HDD,,Seagate,ST3808110AS 80GB,752,29.3,3923,https://hdd.userbenchmark.com/SpeedTest/4753/ST3808110AS
HDD,,Seagate,ST3400633AS 400GB,753,29.3,362,https://hdd.userbenchmark.com/SpeedTest/6724/ST3400633AS
HDD,,WD,WD3200JD-22K 320GB,754,29.3,585,https://hdd.userbenchmark.com/SpeedTest/6647/WDC-WD3200JD-22K
HDD,,WD,WD3200KS-00PFB0 320GB,755,29.3,2261,https://hdd.userbenchmark.com/SpeedTest/676/WDC-WD3200KS-00PFB0
HDD,,Maxtor,STM3160211AS 160GB,756,29.2,1107,https://hdd.userbenchmark.com/SpeedTest/8177/MAXTOR-STM3160211AS
HDD,,Toshiba,MK5076GSX 500GB,757,29.2,4723,https://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,,Maxtor,STM380215AS 80GB,758,29.2,1512,https://hdd.userbenchmark.com/SpeedTest/2696/MAXTOR-STM380215AS
HDD,,WD,WD1600AAJB-00PVA0 160GB,759,29.1,1345,https://hdd.userbenchmark.com/SpeedTest/4799/WDC-WD1600AAJB-00PVA0
HDD,,WD,WD2500YD-01NVB1 251GB,760,29.1,396,https://hdd.userbenchmark.com/SpeedTest/8909/WDC-WD2500YD-01NVB1
HDD,,Toshiba,MK5065GSXN 500GB,761,29,1408,https://hdd.userbenchmark.com/SpeedTest/5561/TOSHIBA-MK5065GSXN
HDD,,Seagate,ST380211AS 80GB,762,29,600,https://hdd.userbenchmark.com/SpeedTest/2053/ST380211AS
HDD,,Seagate,ST3160211AS 160GB,763,29,911,https://hdd.userbenchmark.com/SpeedTest/7276/ST3160211AS
HDD,,WD,WD3200BMVS-11F9S0 320GB,764,29,110,https://hdd.userbenchmark.com/SpeedTest/10626/WDC-WD3200BMVS-11F9S0
HDD,,Toshiba,MK5065GSX 500GB,765,29,2886,https://hdd.userbenchmark.com/SpeedTest/252/TOSHIBA-MK5065GSX
HDD,,Maxtor,6L160M0 160GB,766,28.9,370,https://hdd.userbenchmark.com/SpeedTest/4958/Maxtor-6L160M0
HDD,,Seagate,ST3250824AS 250GB,767,28.9,3468,https://hdd.userbenchmark.com/SpeedTest/2131/ST3250824AS
HDD,,WD,WD3200YS-01PGB0 320GB,768,28.9,790,https://hdd.userbenchmark.com/SpeedTest/3238/WDC-WD3200YS-01PGB0
HDD,,Toshiba,MK5075GSX 500GB,769,28.8,4415,https://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,,Toshiba,MK2555GSX 250GB,770,28.8,3279,https://hdd.userbenchmark.com/SpeedTest/2698/TOSHIBA-MK2555GSX
HDD,,WD,WD4000KD-00NAB0 400GB,771,28.8,143,https://hdd.userbenchmark.com/SpeedTest/2338/WDC-WD4000KD-00NAB0
HDD,,Hitachi,HDT725032VLAT80 320GB,772,28.8,143,https://hdd.userbenchmark.com/SpeedTest/5147/Hitachi-HDT725032VLAT80
HDD,,Maxtor,7L250S0 251GB,773,28.8,254,https://hdd.userbenchmark.com/SpeedTest/4393/Maxtor--7L250S0
HDD,,WD,WD3200JS-63PDB1 320GB,774,28.7,2218,https://hdd.userbenchmark.com/SpeedTest/4071/WDC-WD3200JS-63PDB1
HDD,,WD,WD1600YS-18SHB2 160GB,775,28.7,193,https://hdd.userbenchmark.com/SpeedTest/10150/WDC-WD1600YS-18SHB2
HDD,WD2500BEVT,WD,Blue 2.5" 250GB (2009),776,28.6,12334,https://hdd.userbenchmark.com/SpeedTest/2695/WDC-WD2500BEVT-00ZCT0
HDD,,Seagate,ST3160815A 160GB,777,28.5,572,https://hdd.userbenchmark.com/SpeedTest/1808/ST3160815A
HDD,,Samsung,SP2514N 250GB,778,28.5,503,https://hdd.userbenchmark.com/SpeedTest/4577/SAMSUNG-SP2514N
HDD,,Seagate,ST3400832A 400GB,779,28.5,124,https://hdd.userbenchmark.com/SpeedTest/2624/ST3400832A
HDD,,WD,WD4000YR-01PLB0 400GB,780,28.5,175,https://hdd.userbenchmark.com/SpeedTest/3948/WDC-WD4000YR-01PLB0
HDD,,Seagate,ST3250624AS 250GB,781,28.5,589,https://hdd.userbenchmark.com/SpeedTest/6831/ST3250624AS
HDD,,Seagate,ST380215AS 80GB,782,28.4,1557,https://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,,Hitachi,HDS721680PLA380 80GB,783,28.4,1987,https://hdd.userbenchmark.com/SpeedTest/4750/Hitachi-HDS721680PLA380
HDD,,WD,WD2500KS-00MJB0 250GB,784,28.4,6104,https://hdd.userbenchmark.com/SpeedTest/1521/WDC-WD2500KS-00MJB0
HDD,,WD,WD1600YS-01SHB1 165GB,785,28.3,734,https://hdd.userbenchmark.com/SpeedTest/10600/WDC-WD1600YS-01SHB1
HDD,,Hitachi,HDT722525DLA380 250GB,786,28.3,2535,https://hdd.userbenchmark.com/SpeedTest/1390/HDT722525DLA380
HDD,,Hitachi,HTS543225A7A384 250GB,787,28.3,1431,https://hdd.userbenchmark.com/SpeedTest/9742/Hitachi-HTS543225A7A384
HDD,,Maxtor,6 L300S0 300GB,788,28.3,118,https://hdd.userbenchmark.com/SpeedTest/9919/Maxtor-6-L300S0
HDD,,Maxtor,7L250S0 250GB,789,28.2,477,https://hdd.userbenchmark.com/SpeedTest/5847/Maxtor-7L250S0
HDD,,Seagate,ST380811AS 80GB,790,28.2,2142,https://hdd.userbenchmark.com/SpeedTest/2147/ST380811AS
HDD,,Maxtor,6B200M0 204GB,791,28.2,883,https://hdd.userbenchmark.com/SpeedTest/2239/Maxtor-6B200M0
HDD,,Maxtor,7L300S0 300GB,792,28.1,247,https://hdd.userbenchmark.com/SpeedTest/2130/Maxtor-7L300S0
HDD,,Hitachi,HTS545032B9A300 320GB,793,28.1,9415,https://hdd.userbenchmark.com/SpeedTest/1389/Hitachi-HTS545032B9A300
HDD,,Hitachi,HTS722020K9SA00 200GB,794,28.1,172,https://hdd.userbenchmark.com/SpeedTest/10167/Hitachi-HTS722020K9SA00
HDD,,WD,WD2500YS-01SHB1 251GB,795,28.1,1594,https://hdd.userbenchmark.com/SpeedTest/3947/WDC-WD2500YS-01SHB1
HDD,WD3200BEVT,WD,Blue 2.5" 320GB (2009),796,28.1,26424,https://hdd.userbenchmark.com/SpeedTest/2273/WDC-WD3200BEVT-22ZCT0
HDD,,Seagate,ST3250823A 250GB,797,28.1,180,https://hdd.userbenchmark.com/SpeedTest/4671/ST3250823A
HDD,,Hitachi,HTS54323 320GB,798,27.8,229,https://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,,Maxtor,6L200M0 200GB,799,27.8,393,https://hdd.userbenchmark.com/SpeedTest/6596/Maxtor-6L200M0
HDD,,WD,WD25 00JS-58NCB1 250GB,800,27.7,12752,https://hdd.userbenchmark.com/SpeedTest/2392/WDC-WD25-00JS-58NCB1
HDD,,Seagate,ST9320325AS 320GB,801,27.7,13511,https://hdd.userbenchmark.com/SpeedTest/2223/ST9320325AS
HDD,,Seagate,ST312081 2AS 120GB,802,27.6,9,https://hdd.userbenchmark.com/SpeedTest/13081/ST312081-2AS
HDD,,Seagate,ST3160215A 160GB,803,27.6,691,https://hdd.userbenchmark.com/SpeedTest/4962/ST3160215A
HDD,,Seagate,ST3160215SCE 160GB,804,27.5,1608,https://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,,Maxtor,STM3160215A 160GB,805,27.5,518,https://hdd.userbenchmark.com/SpeedTest/9767/MAXTOR-STM3160215A
HDD,,Hitachi,HDT725025VLA380 250GB,806,27.5,4155,https://hdd.userbenchmark.com/SpeedTest/1140/Hitachi-HDT725025VLA380
HDD,ST9200420AS,Seagate,Momentus 2.5" 200GB,807,27.5,388,https://hdd.userbenchmark.com/SpeedTest/6639/ST9200420AS
HDD,,Maxtor,6L300S0 300GB,808,27.5,1658,https://hdd.userbenchmark.com/SpeedTest/2242/Maxtor-6L300S0
HDD,,Seagate,ST3300831AS 300GB,809,27.5,1009,https://hdd.userbenchmark.com/SpeedTest/1777/ST3300831AS
HDD,,Seagate,ST3200827AS 200GB,810,27.5,1860,https://hdd.userbenchmark.com/SpeedTest/2117/ST3200827AS
HDD,,WD,WD2000JS-00MHB0 200GB,811,27.4,1948,https://hdd.userbenchmark.com/SpeedTest/1235/WDC-WD2000JS-00MHB0
HDD,WD2500BPVT,WD,Blue 2.5" 250GB (2010),812,27.3,1771,https://hdd.userbenchmark.com/SpeedTest/2517/WDC-WD2500BPVT-75JJ5T0
HDD,,Maxtor,6B250S0 251GB,813,27.2,263,https://hdd.userbenchmark.com/SpeedTest/3399/Maxtor-6B250S0
HDD,WD800BEVT,WD,Blue 2.5" 80GB (2009),814,27.1,273,https://hdd.userbenchmark.com/SpeedTest/1891/WDC-WD800BEVT-75ZCT1
HDD,,Samsung,SP1603C 160GB,815,27.1,243,https://hdd.userbenchmark.com/SpeedTest/11458/SAMSUNG-SP1603C
HDD,,Maxtor,6L200M0 204GB,816,27.1,1059,https://hdd.userbenchmark.com/SpeedTest/2656/Maxtor-6L200M0
HDD,,Maxtor,6Y120L0 120GB,817,27.1,9,https://hdd.userbenchmark.com/SpeedTest/9085/Maxtor-6Y120L0
HDD,,Maxtor,6L250M0 251GB,818,27,120,https://hdd.userbenchmark.com/SpeedTest/9542/Maxtor-6L250M0
HDD,,Hitachi,HDS721616PLAT80 160GB,819,27,155,https://hdd.userbenchmark.com/SpeedTest/6818/Hitachi-HDS721616PLAT80
HDD,,Maxtor,6B160M0 164GB,820,27,161,https://hdd.userbenchmark.com/SpeedTest/6303/Maxtor-6B160M0
HDD,,Maxtor,6L250S0 251GB,821,26.9,782,https://hdd.userbenchmark.com/SpeedTest/1207/Maxtor-6L250S0
HDD,,Seagate,ST3200826AS 200GB,822,26.8,1658,https://hdd.userbenchmark.com/SpeedTest/7868/ST3200826AS
HDD,,Hitachi,HTS545032B9A 320GB,823,26.8,163,https://hdd.userbenchmark.com/SpeedTest/5973/Hitachi-HTS545032B9A
HDD,,Hitachi,HDT722516DLA380 165GB,824,26.8,1347,https://hdd.userbenchmark.com/SpeedTest/3422/HDT722516DLA380
HDD,,Seagate,ST3200822AS 200GB,825,26.7,2640,https://hdd.userbenchmark.com/SpeedTest/1057/ST3200822AS
HDD,,Toshiba,MK3263GSX 320GB,826,26.7,1657,https://hdd.userbenchmark.com/SpeedTest/1707/TOSHIBA-MK3263GSX
HDD,,Toshiba,MK4058GSX 400GB,827,26.7,513,https://hdd.userbenchmark.com/SpeedTest/6302/TOSHIBA-MK4058GSX
HDD,,Seagate,ST3802110A 80GB,828,26.7,604,https://hdd.userbenchmark.com/SpeedTest/11154/ST3802110A
HDD,,Maxtor,6Y160M0 160GB,829,26.6,365,https://hdd.userbenchmark.com/SpeedTest/2372/Maxtor-6Y160M0
HDD,,WD,WD3200BEVS-16VAT0 320GB,830,26.6,1107,https://hdd.userbenchmark.com/SpeedTest/3173/WDC-WD3200BEVS-16VAT0
HDD,,Seagate,ST3160212AS 160GB,831,26.6,1201,https://hdd.userbenchmark.com/SpeedTest/6800/ST3160212AS
HDD,,WD,WD3200JB-00KFA0 320GB,832,26.5,279,https://hdd.userbenchmark.com/SpeedTest/932/WDC-WD3200JB-00KFA0
HDD,,Seagate,ST3500641AS 500GB,833,26.4,1352,https://hdd.userbenchmark.com/SpeedTest/4005/ST3500641AS
HDD,,Toshiba,MK3263GS 320GB,834,26.4,43,https://hdd.userbenchmark.com/SpeedTest/7948/TOSHIBA-MK3263GS
HDD,,Hitachi,HDS725050KLA360 500GB,835,26.4,3558,https://hdd.userbenchmark.com/SpeedTest/5034/HDS725050KLA360
HDD,,Seagate,ST9160310AS 160GB,836,26.3,1731,https://hdd.userbenchmark.com/SpeedTest/1274/ST9160310AS
HDD,,Seagate,ST3500841AS 500GB,837,26.3,402,https://hdd.userbenchmark.com/SpeedTest/1585/ST3500841AS
HDD,,Seagate,ST925032 0AS 250GB,838,26.3,987,https://hdd.userbenchmark.com/SpeedTest/4392/ST925032-0AS
HDD,,Maxtor,STM380215A 80GB,839,26.3,281,https://hdd.userbenchmark.com/SpeedTest/10373/MAXTOR-STM380215A
HDD,,Samsung,HD300LJ 300GB,840,26.3,823,https://hdd.userbenchmark.com/SpeedTest/10568/SAMSUNG-HD300LJ
HDD,,Maxtor,7Y250M0 251GB,841,26.2,453,https://hdd.userbenchmark.com/SpeedTest/3687/Maxtor-7Y250M0
HDD,,WD,WD1600AABB-00PUA0 160GB,842,26.2,194,https://hdd.userbenchmark.com/SpeedTest/4532/WDC-WD1600AABB-00PUA0
HDD,,WD,WD1600JS-75NCB1 160GB,843,26.2,7489,https://hdd.userbenchmark.com/SpeedTest/1439/WDC-WD1600JS-75NCB1
HDD,,Seagate,ST380215A 80GB,844,26.1,564,https://hdd.userbenchmark.com/SpeedTest/2923/ST380215A
HDD,,Samsung,SP1213C 120GB,845,26.1,520,https://hdd.userbenchmark.com/SpeedTest/5318/SAMSUNG-SP1213C
HDD,,WD,WD2500JD-00HBB0 250GB,846,26.1,2241,https://hdd.userbenchmark.com/SpeedTest/3022/WDC-WD2500JD-00HBB0
HDD,,Toshiba,MK3252GSX 320GB,847,26.1,2506,https://hdd.userbenchmark.com/SpeedTest/4807/TOSHIBA-MK3252GSX
HDD,,Seagate,ST9320320AS 320GB,848,26.1,2214,https://hdd.userbenchmark.com/SpeedTest/1647/ST9320320AS
HDD,,WD,WD3000JS-60PDB0 300GB,849,26,845,https://hdd.userbenchmark.com/SpeedTest/9069/WDC-WD3000JS-60PDB0
HDD,,Hitachi,HDT722525DLAT80 250GB,850,26,225,https://hdd.userbenchmark.com/SpeedTest/6021/HDT722525DLAT80
HDD,,Samsung,HD120IJ 120GB,851,25.9,599,https://hdd.userbenchmark.com/SpeedTest/2996/SAMSUNG-HD120IJ
HDD,,Seagate,ST3120213AS 120GB,852,25.8,562,https://hdd.userbenchmark.com/SpeedTest/8435/ST3120213AS
HDD,,Maxtor,6L100P0 100GB,853,25.7,40,https://hdd.userbenchmark.com/SpeedTest/5231/Maxtor-6L100P0
HDD,,Seagate,ST3120813AS 120GB,854,25.7,516,https://hdd.userbenchmark.com/SpeedTest/8799/ST3120813AS
HDD,,Samsung,HD160JJ/P 160GB,855,25.7,1826,https://hdd.userbenchmark.com/SpeedTest/2146/SAMSUNG-HD160JJP
HDD,,Fujitsu,MHZ2320BH G2 320GB,856,25.6,1665,https://hdd.userbenchmark.com/SpeedTest/3241/FUJITSU-MHZ2320BH-G2
HDD,,Maxtor,6Y160M0 164GB,857,25.6,627,https://hdd.userbenchmark.com/SpeedTest/9950/Maxtor-6Y160M0
HDD,WD1600BEVT,WD,Blue 2.5" 160GB (2009),858,25.5,8767,https://hdd.userbenchmark.com/SpeedTest/2327/WDC-WD1600BEVT-22ZCT0
HDD,,Seagate,ST9250827AS 250GB,859,25.4,2404,https://hdd.userbenchmark.com/SpeedTest/3497/ST9250827AS
HDD,,Maxtor,6Y120M0 123GB,860,25.4,601,https://hdd.userbenchmark.com/SpeedTest/4197/Maxtor-6Y120M0
HDD,,Samsung,HD160JJ 160GB,861,25.4,4379,https://hdd.userbenchmark.com/SpeedTest/3475/SAMSUNG-HD160JJ
HDD,,Maxtor,6 Y080M0 82GB,862,25.3,83,https://hdd.userbenchmark.com/SpeedTest/5709/Maxtor-6-Y080M0
HDD,,Toshiba,MK1633GSG 160GB,863,25.3,347,https://hdd.userbenchmark.com/SpeedTest/5563/TOSHIBA-MK1633GSG
HDD,,Seagate,ST380819AS 80GB,864,25.3,637,https://hdd.userbenchmark.com/SpeedTest/5233/ST380819AS
HDD,,WD,WD3000JB-00KFA0 300GB,865,25.3,116,https://hdd.userbenchmark.com/SpeedTest/12574/WDC-WD3000JB-00KFA0
HDD,,Samsung,HM250JI 250GB,866,25.3,737,https://hdd.userbenchmark.com/SpeedTest/3524/SAMSUNG-HM250JI
HDD,,Hitachi,HTS722016K9SA00 160GB,867,25.2,256,https://hdd.userbenchmark.com/SpeedTest/4166/HITACHI-HTS722016K9SA00
HDD,,Seagate,ST3120811AS 120GB,868,25.1,361,https://hdd.userbenchmark.com/SpeedTest/1497/ST3120811AS
HDD,,Samsung,SP0812C 80GB,869,25.1,648,https://hdd.userbenchmark.com/SpeedTest/6580/SAMSUNG-SP0812C
HDD,,Toshiba,MK1652GSX 160GB,870,25,1456,https://hdd.userbenchmark.com/SpeedTest/3060/TOSHIBA-MK1652GSX
HDD,,Seagate,ST3160023AS 160GB,871,25,3406,https://hdd.userbenchmark.com/SpeedTest/2396/ST3160023AS
HDD,,Samsung,SP1614C 160GB,872,25,1188,https://hdd.userbenchmark.com/SpeedTest/6801/SAMSUNG-SP1614C
HDD,,Maxtor,6 L200P0 204GB,873,25,19,https://hdd.userbenchmark.com/SpeedTest/3778/Maxtor-6-L200P0
HDD,,Samsung,HM160HI 160GB,874,24.9,2823,https://hdd.userbenchmark.com/SpeedTest/1443/SAMSUNG-HM160HI
HDD,,Maxtor,6L160P0 164GB,875,24.9,453,https://hdd.userbenchmark.com/SpeedTest/5287/Maxtor-6L160P0
HDD,,Seagate,ST3120827AS 120GB,876,24.9,1413,https://hdd.userbenchmark.com/SpeedTest/27/ST3120827AS
HDD,,Maxtor,6L080M0 82GB,877,24.9,196,https://hdd.userbenchmark.com/SpeedTest/3878/Maxtor-6L080M0
HDD,,Hitachi,HDS725050KLAT80 500GB,878,24.9,72,https://hdd.userbenchmark.com/SpeedTest/4136/HDS725050KLAT80
HDD,,WD,WD2500BEVS-22UST0 250GB,879,24.8,6333,https://hdd.userbenchmark.com/SpeedTest/3263/WDC-WD2500BEVS-22UST0
HDD,,Maxtor,6Y080M0 82GB,880,24.8,548,https://hdd.userbenchmark.com/SpeedTest/2523/Maxtor-6Y080M0
HDD,,Seagate,ST9160823AS 160GB,881,24.7,396,https://hdd.userbenchmark.com/SpeedTest/4557/ST9160823AS
HDD,,Seagate,ST3160827AS 160GB,882,24.7,1466,https://hdd.userbenchmark.com/SpeedTest/2026/ST3160827AS
HDD,,Hitachi,HDS722512VLSA80 124GB,883,24.7,70,https://hdd.userbenchmark.com/SpeedTest/4756/HDS722512VLSA80
HDD,,Hitachi,HDS722516VLSA80 165GB,884,24.7,450,https://hdd.userbenchmark.com/SpeedTest/1980/HDS722516VLSA80
HDD,,Seagate,ST9120823AS 120GB,885,24.6,235,https://hdd.userbenchmark.com/SpeedTest/1667/ST9120823AS
HDD,,Maxtor,6L300R0 300GB,886,24.6,253,https://hdd.userbenchmark.com/SpeedTest/4620/Maxtor-6L300R0
HDD,,Seagate,ST9160827AS 160GB,887,24.6,792,https://hdd.userbenchmark.com/SpeedTest/1284/ST9160827AS
HDD,,Samsung,HD080HJ 80GB,888,24.6,3511,https://hdd.userbenchmark.com/SpeedTest/810/SAMSUNG-HD080HJ
HDD,,Hitachi,HTS543232L9SA00 320GB,889,24.5,885,https://hdd.userbenchmark.com/SpeedTest/1414/Hitachi-HTS543232L9SA00
HDD,,Samsung,SP2004C 200GB,890,24.5,2552,https://hdd.userbenchmark.com/SpeedTest/3536/SAMSUNG-SP2004C
HDD,,Hitachi,HDS722580VLSA80 82GB,891,24.5,197,https://hdd.userbenchmark.com/SpeedTest/7444/HDS722580VLSA80
HDD,,Hitachi,HTS543216L9SA00 160GB,892,24.4,961,https://hdd.userbenchmark.com/SpeedTest/2975/Hitachi-HTS543216L9SA00
HDD,,WD,WD400BD-22JMC0 40GB,893,24.4,951,https://hdd.userbenchmark.com/SpeedTest/7189/WDC-WD400BD-22JMC0
HDD,,Seagate,ST340014AS 40GB,894,24.4,701,https://hdd.userbenchmark.com/SpeedTest/4925/ST340014AS
HDD,,Hitachi,HDT722516DLAT80 165GB,895,24.4,178,https://hdd.userbenchmark.com/SpeedTest/3500/HDT722516DLAT80
HDD,,Samsung,SP1614N 160GB,896,24.4,193,https://hdd.userbenchmark.com/SpeedTest/12600/SAMSUNG-SP1614N
HDD,,Seagate,ST380013AS 80GB,897,24.4,2185,https://hdd.userbenchmark.com/SpeedTest/2648/ST380013AS
HDD,,Fujitsu,MHZ2160BH G2 160GB,898,24.3,1321,https://hdd.userbenchmark.com/SpeedTest/4477/FUJITSU-MHZ2160BH-G2
HDD,,WD,WD2000JB-00GVA0 200GB,899,24.3,498,https://hdd.userbenchmark.com/SpeedTest/6220/WDC-WD2000JB-00GVA0
HDD,,Seagate,ST380817AS 80GB,900,24.3,1568,https://hdd.userbenchmark.com/SpeedTest/4251/ST380817AS
HDD,,Maxtor,6L080M0 80GB,901,24.3,338,https://hdd.userbenchmark.com/SpeedTest/1731/Maxtor-6L080M0
HDD,,Samsung,SP1213N 120GB,902,24.3,100,https://hdd.userbenchmark.com/SpeedTest/1600/SAMSUNG-SP1213N
HDD,,Samsung,HD080HJ/P 80GB,903,24.3,1744,https://hdd.userbenchmark.com/SpeedTest/2558/SAMSUNG-HD080HJP
HDD,,Samsung,SP1604N 160GB,904,24.2,272,https://hdd.userbenchmark.com/SpeedTest/3596/SAMSUNG-SP1604N
HDD,,WD,WD1600JD-22HBB0 160GB,905,24.2,1895,https://hdd.userbenchmark.com/SpeedTest/233/WDC-WD1600JD-22HBB0
HDD,,WD,WD1600JB-00GVC0 160GB,906,24.1,830,https://hdd.userbenchmark.com/SpeedTest/4380/WDC-WD1600JB-00GVC0
HDD,,Hitachi,HTS543225L9SA00 250GB,907,24.1,750,https://hdd.userbenchmark.com/SpeedTest/9015/Hitachi-HTS543225L9SA00
HDD,,Seagate,ST3120814A 120GB,908,24,128,https://hdd.userbenchmark.com/SpeedTest/2132/ST3120814A
HDD,,Samsung,SP2014N 200GB,909,24,299,https://hdd.userbenchmark.com/SpeedTest/4945/SAMSUNG-SP2014N
HDD,,Maxtor,6B200P0 204GB,910,23.9,202,https://hdd.userbenchmark.com/SpeedTest/6815/Maxtor-6B200P0
HDD,,WD,WD2500BB-98DWA0 250GB,911,23.9,272,https://hdd.userbenchmark.com/SpeedTest/294/WDC-WD2500BB-98DWA0
HDD,,WD,WD1200JD-00HBC0 120GB,912,23.8,815,https://hdd.userbenchmark.com/SpeedTest/3615/WDC-WD1200JD-00HBC0
HDD,,WD,WD2500JB-00REA0 250GB,913,23.8,1056,https://hdd.userbenchmark.com/SpeedTest/678/WDC-WD2500JB-00REA0
HDD,,WD,WD2000JD-00HBB0 200GB,914,23.8,1743,https://hdd.userbenchmark.com/SpeedTest/1208/WDC-WD2000JD-00HBB0
HDD,,Fujitsu,MHZ2250BH G2 250GB,915,23.8,1065,https://hdd.userbenchmark.com/SpeedTest/2860/FUJITSU-MHZ2250BH-G2
HDD,,Seagate,ST3120211AS 120GB,916,23.8,105,https://hdd.userbenchmark.com/SpeedTest/1804/ST3120211AS
HDD,,Hitachi,HTS543232L9A300 320GB,917,23.8,2638,https://hdd.userbenchmark.com/SpeedTest/1887/Hitachi-HTS543232L9A300
HDD,,Hitachi,HTS543216L9A300 160GB,918,23.7,2230,https://hdd.userbenchmark.com/SpeedTest/1763/Hitachi-HTS543216L9A300
HDD,,Maxtor,7Y250P0 251GB,919,23.7,74,https://hdd.userbenchmark.com/SpeedTest/4982/Maxtor-7Y250P0
HDD,,Hitachi,HDS724040KLSA80 400GB,920,23.7,422,https://hdd.userbenchmark.com/SpeedTest/6426/HDS724040KLSA80
HDD,,Hitachi,HDS728080PLA380 82GB,921,23.7,1802,https://hdd.userbenchmark.com/SpeedTest/1187/HDS728080PLA380
HDD,,WD,WD800BD-22MRA1 80GB,922,23.6,2013,https://hdd.userbenchmark.com/SpeedTest/5953/WDC-WD800BD-22MRA1
HDD,,Seagate,ST3120026AS 120GB,923,23.6,2070,https://hdd.userbenchmark.com/SpeedTest/508/ST3120026AS
HDD,,Maxtor,6 Y160P0 164GB,924,23.5,351,https://hdd.userbenchmark.com/SpeedTest/2357/Maxtor-6-Y160P0
HDD,,Samsung,HM160HC 160GB,925,23.5,128,https://hdd.userbenchmark.com/SpeedTest/5384/SAMSUNG-HM160HC
HDD,,Hitachi,HTS545016B9A300 160GB,926,23.5,2162,https://hdd.userbenchmark.com/SpeedTest/4712/Hitachi-HTS545016B9A300
HDD,,Seagate,ST980813AS 80GB,927,23.5,182,https://hdd.userbenchmark.com/SpeedTest/1190/ST980813AS
HDD,,Hitachi,HTS543225L9A300 250GB,928,23.4,3054,https://hdd.userbenchmark.com/SpeedTest/2281/Hitachi-HTS543225L9A300
HDD,,,IC35L120AVV207-1 124GB,929,23.3,49,https://hdd.userbenchmark.com/SpeedTest/2982/IC35L120AVV207-1
HDD,,Samsung,SP0842N 80GB,930,23.3,543,https://hdd.userbenchmark.com/SpeedTest/5511/SAMSUNG-SP0842N
HDD,,Excelstor,Technology J880 82GB,931,23.2,197,https://hdd.userbenchmark.com/SpeedTest/5162/ExcelStor-Technology-J880
